timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,baro_pressure_pa,xyz[0],xyz[1],xyz[2],q[0],q[1],q[2],q[3],roll_body,pitch_body,yaw_body,thrust_body[2],lat,lon,alt,eph,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,cog_rad,x,y,z,vx,vy,vz,z_deriv,ax,ay,az,heading,evh,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],class
258725029,0.0,0.7265494890879775,0.9988100768573084,0.7182539682539755,0.5852517959159408,0.5500668727082245,0.4208555870021041,0.6453678185845981,0.3111770039788997,0.769475331584942,0.9613355629598072,0.6176203137442304,0.4769187470988977,0.6917408439151371,1.0,0.143521594669437,0.3166904421523213,0.5032654073492333,0.1883933496861683,0.0376811594202898,0.0054127200748552,0.08,0.6610169491525424,0.0019732848360655,0.0,0.0894987421703749,0.3187788585116668,0.9230395281224602,0.3345172712008043,0.6369428007955148,0.6578520767856281,0.5514570820955583,0.4440760542550583,0.51951360073015,0.6240737798477569,0.1522053468654689,0.033000634824063,0.7031473328461727,0.7455172430999063,0.9738955589713764,2
258925029,0.0,0.7265494890879775,0.9988100768573084,0.7142857142853245,0.5854046892551198,0.5480315259554273,0.4215237267363795,0.6453379104979386,0.3113977542199398,0.7695346117065534,0.9613266611016764,0.6176203137442304,0.4769187470988977,0.6916505031512292,1.0,0.143521594669437,0.3166904421523213,0.5032654073492333,0.1883933496861683,0.0376811594202898,0.0054127200748552,0.08,0.6610169491525424,0.0019732848360655,0.0,0.0896457189526029,0.3185437572065518,0.9235933558051024,0.3346763397649576,0.6360673003322359,0.6591959034678984,0.5541719054508452,0.4226859547638935,0.5071615694011155,0.6354578852199535,0.1522175847137814,0.0408070517844418,0.7052932553336981,0.7434482797293134,0.9769075917705718,2
259125029,0.0,0.7265494890879775,0.9988100768573084,0.6825396825393,0.58492912187744,0.5515714300422587,0.4204643160346096,0.6452740540668835,0.3115189378705423,0.7695018019441714,0.9613083174683676,0.6176203137442304,0.4769187470988977,0.6919941048413039,1.0,0.143521594669437,0.3166904421523213,0.5032654073492333,0.1883933496861683,0.0376811594202898,0.0054127200748552,0.08,0.6610169491525424,0.0019732848360655,0.0,0.0898202118963368,0.3183533701797896,0.9241419064565376,0.3352497711772894,0.6361028799442758,0.6591266525996907,0.554852775413749,0.4294713984986524,0.5205390890011752,0.6136503272566618,0.1522624178812266,0.041003504597459,0.703862638731172,0.7462068962895381,0.9748995699044416,2
259325029,0.0,0.7265494890879775,0.9988100768573084,0.7142857142853245,0.5852699955442325,0.5494786449421908,0.4209434778332191,0.6451881761710483,0.3115603396881026,0.7695125057039177,0.9612845920812626,0.6176203137442304,0.4769187470988977,0.6923153433574702,1.0,0.1421926910115871,0.3181169757153839,0.5022940519985117,0.1858204892490481,0.0376811594202898,0.0054127200748552,0.08,0.6949152542372882,0.0025804494535519,0.0,0.0899300363785316,0.318237818306592,0.9243534180799932,0.3351683432259378,0.6357061066391985,0.6602259982069852,0.5557032316259872,0.4229091923696964,0.5418322482579373,0.6309410666426943,0.1522912162545824,0.038063733185446,0.7067238690367077,0.7448275899102746,0.970883494818395,2
259525029,0.0,0.7265494890879775,0.9988100768573084,0.6984126984125396,0.5852136622648271,0.5505657918361861,0.4208024041516292,0.6451005653512291,0.3116114814532203,0.7695255812735123,0.9612603616104682,0.6176203137442304,0.4769187470988977,0.6925698960193145,1.0,0.1421926910115871,0.3181169757153839,0.5022940519985117,0.1858204892490481,0.0376811594202898,0.0054127200748552,0.08,0.6949152542372882,0.0025804494535519,0.0,0.0898938215295766,0.3181400258460859,0.9248435077936696,0.334832624244917,0.6344540219714386,0.6597111784589688,0.5555449467092172,0.4464285859826573,0.5123069630448609,0.6133611988565125,0.1523720911996351,0.0367897918909114,0.7052932553336981,0.7462068962895381,0.9688754729522646,2
259725029,0.0,0.7265494890879775,0.9988100768573084,0.642857142856883,0.5851732267619099,0.5504111798314429,0.4209310811325246,0.6450141906030626,0.3114361371410006,0.7695462776004501,0.96123757478884,0.6164143075121213,0.4760200114993215,0.6923245469741692,0.9832683704853532,0.1421926910115871,0.3181169757153839,0.5022940519985117,0.1858204892490481,0.0376811594202898,0.0054127200748552,0.08,0.6949152542372882,0.0025804494535519,0.0,0.0902040621463051,0.3173876881428051,0.925793830437833,0.335272028604513,0.633546534903253,0.6612410595552902,0.5584327446609969,0.4328610790622061,0.5204673671178625,0.6087509968560703,0.1524337769648758,0.0362512413269318,0.7052932553336981,0.7448275899102746,0.9738955589713764,2
259925029,0.0,0.7265494890879775,0.9988100768573084,0.6587301587301226,0.5844212040647719,0.5565624693466259,0.4204096793226169,0.6449438605496844,0.3114000330878387,0.769582412141009,0.9612186699514316,0.6170376103181265,0.475760610024907,0.6917010423095906,0.9057391375399598,0.1421926910115871,0.3181169757153839,0.5022940519985117,0.1858204892490481,0.0376811594202898,0.0054127200748552,0.08,0.6949152542372882,0.0025804494535519,0.0,0.0903687507208105,0.3171521383137376,0.9270597740360628,0.3362733561468489,0.6321273659164464,0.6638663135114353,0.5627490258223885,0.4571195401360962,0.473629311221948,0.6558069198696009,0.1524504105081069,0.037751978129889,0.7067238690367077,0.7448275899102746,0.970883494818395,2
260125029,0.0,0.7265494890879775,0.9988100768573084,0.7695238095238892,0.5852783921733082,0.5452318965599663,0.421060608627743,0.6449180630071882,0.3118036553255662,0.7696193576093513,0.961209828084084,0.6109509647761593,0.4754422638394163,0.6917010423095906,0.8059935048717227,0.1421926910115871,0.3181169757153839,0.5022940519985117,0.1858204892490481,0.0376811594202898,0.0054127200748552,0.08,0.6949152542372882,0.0025804494535519,0.0,0.0906804494336312,0.3168393768660999,0.9279961094875196,0.3360253690071326,0.6325564544126763,0.6602547842933969,0.5592345890672938,0.4396629847685538,0.5220337569089379,0.5915893721241536,0.1524885260022543,0.0382123316942736,0.7067238690367077,0.7448275899102746,0.9769075917705718,2
260325029,0.0,0.7265494890879775,0.9988100768573084,0.7619047619045887,0.5851285852350246,0.5416931146757082,0.4206086226900898,0.6448704330461643,0.3122239734667896,0.7696083237612359,0.9611945168880992,0.6138796050062464,0.4696790304897951,0.6917010423095906,0.6834545609172038,0.1421926910115871,0.3138373752590269,0.5002273384863392,0.1829616749607704,0.0376811594202898,0.0054127200748552,0.08,0.5084745762711864,0.0092592597146326,0.0,0.0909756290518335,0.3159042905701626,0.9289385659398216,0.3375991493086014,0.6320489048856615,0.6642848415760393,0.563380968365489,0.5094833576227634,0.610233266674898,0.5549165222997439,0.1524925566062331,0.038971835183837,0.7052932553336981,0.7448275899102746,0.9698794838853296,2
260525029,0.0145964521392407,0.7314443280727437,0.9989408390039942,0.7619047619045887,0.5833947240050362,0.5475439065257726,0.4206804400177951,0.6449859693906588,0.3139477984584964,0.7691949865868095,0.9612141396797176,0.6072946092037008,0.4751602008481799,0.6917010423095906,0.5431703521218472,0.1421926910115871,0.3138373752590269,0.5002273384863392,0.1829616749607704,0.0376811594202898,0.0054127200748552,0.08,0.5084745762711864,0.0092592597146326,0.0,0.0910773564163614,0.3153259153736683,0.9300526305388568,0.3363622115645324,0.6298343194738932,0.6654104429894456,0.5649332475998592,0.4470776303975498,0.4177627013972746,0.635001486563897,0.1524301114518371,0.0429310727422707,0.7052932553336981,0.7434482797293134,0.9738955589713764,2
